benchmark_type,task,model_name,n_channel,kernel_size,perturbation_type,strength,status,runtime
time_invariant,image,cifar100,-,5,motion_blur_0,0.1,sat,2.6357
time_invariant,image,cifar100,-,5,motion_blur_0,0.1,sat,2.6021
time_invariant,image,cifar100,-,5,motion_blur_0,0.1,sat,2.6576
time_invariant,image,cifar100,-,5,motion_blur_0,0.1,sat,2.6511
time_invariant,image,cifar100,-,5,motion_blur_0,0.1,sat,2.6492
time_invariant,image,cifar100,-,5,motion_blur_0,0.1,sat,2.7380
time_invariant,image,cifar100,-,5,motion_blur_0,0.1,sat,2.6693
time_invariant,image,cifar100,-,5,motion_blur_0,0.1,sat,2.6676
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.7044
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6592
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6840
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6778
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6746
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.7162
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6958
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6914
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6985
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.7379
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.7229
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6830
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.7012
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6669
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6717
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6859
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6877
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6789
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.6765
time_invariant,image,cifar100,-,5,motion_blur_0,0.5,sat,2.7285
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6676
time_invariant,image,cifar100,-,5,motion_blur_0,1.0,sat,2.6986
